"CASE_ID","Placement","Housing","BasicNeeds","FSC","CASE_ID","TypeCounts","PlacementAsY","CloseTimes","Duration"
61745,FALSE,FALSE,TRUE,FALSE,61745,2,TRUE,1,184
61746,FALSE,TRUE,TRUE,TRUE,61746,4,FALSE,1,184
61747,FALSE,FALSE,TRUE,FALSE,61747,1,FALSE,1,153
61748,FALSE,TRUE,TRUE,FALSE,61748,4,FALSE,1,62
61749,TRUE,TRUE,TRUE,FALSE,61749,2,FALSE,1,153
61750,FALSE,TRUE,TRUE,FALSE,61750,2,FALSE,1,92
61752,FALSE,FALSE,FALSE,FALSE,61752,0,FALSE,1,153
61753,FALSE,FALSE,TRUE,TRUE,61753,4,TRUE,1,153
61765,FALSE,TRUE,TRUE,FALSE,61765,3,TRUE,1,153
61768,FALSE,FALSE,FALSE,FALSE,61768,0,FALSE,1,153
61778,FALSE,TRUE,TRUE,FALSE,61778,2,FALSE,1,31
61779,FALSE,FALSE,FALSE,FALSE,61779,0,TRUE,1,30
61780,FALSE,FALSE,FALSE,FALSE,61780,0,TRUE,1,153
61781,FALSE,FALSE,FALSE,FALSE,61781,0,FALSE,1,123
61782,FALSE,FALSE,FALSE,FALSE,61782,0,FALSE,1,122
61789,FALSE,FALSE,TRUE,FALSE,61789,2,TRUE,1,61
61790,FALSE,FALSE,TRUE,FALSE,61790,2,TRUE,1,153
61792,FALSE,TRUE,TRUE,TRUE,61792,3,FALSE,1,30
61794,FALSE,FALSE,TRUE,FALSE,61794,1,FALSE,1,153
61795,FALSE,FALSE,TRUE,FALSE,61795,1,FALSE,1,153
61797,FALSE,FALSE,TRUE,FALSE,61797,1,FALSE,1,153
61800,FALSE,TRUE,FALSE,FALSE,61800,1,FALSE,1,153
61813,FALSE,TRUE,TRUE,TRUE,61813,5,FALSE,1,122
61814,FALSE,FALSE,TRUE,FALSE,61814,3,TRUE,1,153
61816,FALSE,TRUE,TRUE,TRUE,61816,6,FALSE,1,91
61817,FALSE,FALSE,FALSE,FALSE,61817,0,FALSE,1,153
61818,FALSE,FALSE,FALSE,FALSE,61818,0,FALSE,1,91
61819,FALSE,TRUE,FALSE,FALSE,61819,2,FALSE,1,153
61825,FALSE,FALSE,FALSE,FALSE,61825,0,FALSE,1,153
61828,FALSE,TRUE,TRUE,FALSE,61828,5,TRUE,1,153
61830,FALSE,FALSE,FALSE,FALSE,61830,0,FALSE,1,61
61831,FALSE,FALSE,FALSE,FALSE,61831,0,TRUE,1,153
61839,TRUE,FALSE,TRUE,FALSE,61839,1,TRUE,1,153
61840,FALSE,FALSE,TRUE,FALSE,61840,1,FALSE,1,61
61842,FALSE,FALSE,FALSE,FALSE,61842,0,TRUE,1,153
61843,FALSE,TRUE,TRUE,TRUE,61843,4,FALSE,1,122
61844,FALSE,TRUE,TRUE,FALSE,61844,2,FALSE,1,153
61848,FALSE,TRUE,TRUE,TRUE,61848,3,FALSE,1,153
61849,FALSE,FALSE,TRUE,FALSE,61849,2,FALSE,1,123
61858,FALSE,FALSE,FALSE,FALSE,61858,0,FALSE,1,30
61859,FALSE,FALSE,FALSE,FALSE,61859,0,FALSE,1,153
61860,FALSE,FALSE,TRUE,FALSE,61860,1,FALSE,1,123
61865,FALSE,FALSE,TRUE,FALSE,61865,2,TRUE,1,123
61867,FALSE,FALSE,TRUE,FALSE,61867,1,FALSE,1,123
61869,TRUE,TRUE,TRUE,FALSE,61869,2,FALSE,1,30
61870,FALSE,FALSE,FALSE,FALSE,61870,0,FALSE,1,153
61871,FALSE,FALSE,TRUE,FALSE,61871,1,TRUE,1,122
61873,TRUE,TRUE,TRUE,FALSE,61873,4,FALSE,1,31
61877,FALSE,FALSE,FALSE,FALSE,61877,0,TRUE,1,123
61879,FALSE,FALSE,FALSE,FALSE,61879,0,FALSE,1,-30
61881,FALSE,TRUE,TRUE,FALSE,61881,3,TRUE,1,153
61882,FALSE,TRUE,TRUE,FALSE,61882,2,FALSE,1,123
61887,FALSE,TRUE,TRUE,FALSE,61887,2,FALSE,1,61
61888,FALSE,FALSE,TRUE,FALSE,61888,2,FALSE,1,123
61889,FALSE,TRUE,TRUE,TRUE,61889,4,TRUE,1,123
61890,FALSE,FALSE,FALSE,FALSE,61890,0,FALSE,1,123
61891,FALSE,FALSE,TRUE,FALSE,61891,2,FALSE,1,123
61892,FALSE,FALSE,TRUE,FALSE,61892,2,TRUE,1,123
61893,FALSE,FALSE,FALSE,FALSE,61893,0,FALSE,1,153
61894,FALSE,FALSE,FALSE,FALSE,61894,0,FALSE,1,123
61896,TRUE,TRUE,TRUE,FALSE,61896,3,FALSE,1,123
61897,FALSE,TRUE,TRUE,FALSE,61897,3,FALSE,1,31
61900,FALSE,TRUE,TRUE,TRUE,61900,5,FALSE,1,123
61902,FALSE,FALSE,FALSE,FALSE,61902,0,FALSE,1,30
61903,FALSE,FALSE,FALSE,FALSE,61903,0,FALSE,1,92
61905,FALSE,TRUE,TRUE,TRUE,61905,6,TRUE,1,123
61906,FALSE,TRUE,TRUE,FALSE,61906,3,FALSE,1,123
61908,FALSE,FALSE,TRUE,FALSE,61908,1,TRUE,1,61
61910,FALSE,FALSE,FALSE,FALSE,61910,0,FALSE,1,0
61911,TRUE,FALSE,TRUE,FALSE,61911,2,FALSE,1,123
61912,FALSE,FALSE,FALSE,FALSE,61912,0,FALSE,1,123
61913,FALSE,FALSE,TRUE,FALSE,61913,1,TRUE,1,123
61914,FALSE,TRUE,TRUE,FALSE,61914,3,TRUE,1,123
61916,FALSE,FALSE,FALSE,FALSE,61916,0,FALSE,1,153
61919,FALSE,FALSE,FALSE,FALSE,61919,0,FALSE,1,92
61922,FALSE,TRUE,TRUE,FALSE,61922,2,TRUE,1,123
61923,FALSE,TRUE,TRUE,FALSE,61923,4,FALSE,1,31
61924,FALSE,FALSE,FALSE,FALSE,61924,0,FALSE,1,0
61925,FALSE,FALSE,TRUE,FALSE,61925,3,FALSE,1,123
61926,FALSE,FALSE,FALSE,FALSE,61926,0,TRUE,1,123
61927,FALSE,FALSE,TRUE,FALSE,61927,1,TRUE,1,153
61929,FALSE,FALSE,FALSE,FALSE,61929,0,FALSE,1,123
61930,FALSE,FALSE,TRUE,FALSE,61930,2,FALSE,1,123
61931,FALSE,FALSE,FALSE,FALSE,61931,0,FALSE,1,123
61932,FALSE,FALSE,TRUE,FALSE,61932,2,FALSE,1,153
61933,TRUE,TRUE,TRUE,TRUE,61933,5,FALSE,1,123
61934,FALSE,FALSE,FALSE,FALSE,61934,0,FALSE,1,123
61935,FALSE,FALSE,TRUE,FALSE,61935,2,FALSE,1,0
61936,TRUE,TRUE,TRUE,FALSE,61936,2,TRUE,1,30
61937,FALSE,FALSE,FALSE,FALSE,61937,0,FALSE,1,123
61943,FALSE,FALSE,FALSE,TRUE,61943,1,FALSE,1,0
61944,TRUE,TRUE,TRUE,FALSE,61944,4,TRUE,1,92
61945,FALSE,FALSE,FALSE,FALSE,61945,0,FALSE,1,30
61946,FALSE,FALSE,FALSE,FALSE,61946,0,TRUE,1,153
61950,FALSE,FALSE,FALSE,FALSE,61950,0,FALSE,1,92
61951,FALSE,FALSE,TRUE,FALSE,61951,2,TRUE,1,123
61952,TRUE,TRUE,TRUE,FALSE,61952,3,FALSE,1,123
61953,FALSE,TRUE,TRUE,FALSE,61953,4,FALSE,1,123
61954,FALSE,FALSE,TRUE,FALSE,61954,2,TRUE,1,123
61955,FALSE,FALSE,TRUE,FALSE,61955,3,FALSE,1,0
61959,FALSE,FALSE,FALSE,FALSE,61959,0,TRUE,1,123
61960,FALSE,FALSE,FALSE,FALSE,61960,0,FALSE,1,123
61963,FALSE,FALSE,TRUE,TRUE,61963,2,FALSE,1,123
61966,FALSE,FALSE,FALSE,FALSE,61966,0,FALSE,1,123
61967,FALSE,FALSE,TRUE,FALSE,61967,1,FALSE,1,0
61968,FALSE,FALSE,TRUE,FALSE,61968,3,FALSE,1,0
61969,FALSE,FALSE,TRUE,FALSE,61969,1,FALSE,1,0
61973,TRUE,FALSE,TRUE,TRUE,61973,3,FALSE,1,92
61979,FALSE,FALSE,FALSE,FALSE,61979,0,FALSE,1,153
61980,FALSE,FALSE,TRUE,FALSE,61980,2,FALSE,1,0
61981,FALSE,FALSE,FALSE,FALSE,61981,0,FALSE,1,123
61983,FALSE,FALSE,TRUE,TRUE,61983,3,TRUE,1,92
61985,FALSE,TRUE,TRUE,FALSE,61985,4,TRUE,1,123
61986,FALSE,TRUE,TRUE,FALSE,61986,4,FALSE,1,0
61987,FALSE,FALSE,FALSE,TRUE,61987,1,FALSE,1,0
61988,FALSE,TRUE,TRUE,FALSE,61988,2,FALSE,1,123
61990,FALSE,FALSE,FALSE,FALSE,61990,0,FALSE,1,0
61991,FALSE,FALSE,FALSE,FALSE,61991,0,FALSE,1,123
61992,FALSE,FALSE,FALSE,FALSE,61992,0,FALSE,1,123
61993,FALSE,FALSE,FALSE,FALSE,61993,0,FALSE,1,92
61994,TRUE,TRUE,TRUE,TRUE,61994,6,FALSE,1,92
61995,FALSE,FALSE,TRUE,TRUE,61995,2,TRUE,1,123
61996,FALSE,FALSE,FALSE,FALSE,61996,0,FALSE,1,61
61997,TRUE,FALSE,TRUE,FALSE,61997,2,TRUE,1,61
61998,FALSE,FALSE,FALSE,FALSE,61998,0,FALSE,1,0
61999,FALSE,FALSE,FALSE,FALSE,61999,0,TRUE,1,123
62007,FALSE,FALSE,TRUE,FALSE,62007,2,FALSE,1,123
62008,TRUE,FALSE,TRUE,TRUE,62008,4,TRUE,1,123
62014,FALSE,FALSE,TRUE,FALSE,62014,1,TRUE,1,123
62016,FALSE,TRUE,TRUE,TRUE,62016,5,TRUE,1,61
62030,FALSE,FALSE,FALSE,TRUE,62030,1,FALSE,1,123
62031,FALSE,FALSE,TRUE,FALSE,62031,1,FALSE,1,61
62032,FALSE,TRUE,TRUE,FALSE,62032,2,FALSE,1,123
62033,FALSE,FALSE,TRUE,FALSE,62033,1,FALSE,1,123
62034,TRUE,FALSE,TRUE,FALSE,62034,1,TRUE,1,92
62035,FALSE,FALSE,FALSE,FALSE,62035,0,FALSE,1,123
62040,FALSE,FALSE,FALSE,FALSE,62040,0,TRUE,1,92
62041,FALSE,FALSE,TRUE,FALSE,62041,1,FALSE,1,123
62042,FALSE,TRUE,TRUE,FALSE,62042,3,FALSE,1,92
62043,FALSE,FALSE,FALSE,FALSE,62043,0,FALSE,1,92
62044,FALSE,TRUE,TRUE,FALSE,62044,3,FALSE,1,123
62047,FALSE,FALSE,TRUE,FALSE,62047,1,FALSE,1,92
62048,FALSE,FALSE,FALSE,FALSE,62048,0,FALSE,1,61
62049,FALSE,FALSE,TRUE,FALSE,62049,1,TRUE,1,123
62051,FALSE,FALSE,TRUE,FALSE,62051,1,FALSE,1,31
62054,FALSE,FALSE,TRUE,TRUE,62054,4,TRUE,1,92
62058,FALSE,FALSE,TRUE,TRUE,62058,2,FALSE,1,92
62060,FALSE,FALSE,TRUE,FALSE,62060,2,FALSE,1,92
62061,FALSE,FALSE,TRUE,FALSE,62061,1,FALSE,1,92
62064,TRUE,TRUE,TRUE,FALSE,62064,2,FALSE,1,92
62065,FALSE,FALSE,TRUE,FALSE,62065,1,TRUE,1,92
62067,FALSE,FALSE,FALSE,FALSE,62067,0,FALSE,1,92
62069,FALSE,FALSE,FALSE,FALSE,62069,0,FALSE,1,30
62070,FALSE,FALSE,FALSE,FALSE,62070,0,FALSE,1,92
62071,FALSE,TRUE,FALSE,FALSE,62071,2,TRUE,1,92
62072,FALSE,TRUE,FALSE,TRUE,62072,2,TRUE,1,92
62075,TRUE,TRUE,TRUE,FALSE,62075,3,FALSE,1,30
62077,FALSE,TRUE,FALSE,FALSE,62077,1,FALSE,1,92
62078,TRUE,TRUE,TRUE,FALSE,62078,5,FALSE,1,92
62080,FALSE,FALSE,TRUE,FALSE,62080,2,FALSE,1,184
62081,FALSE,FALSE,TRUE,FALSE,62081,1,FALSE,1,92
62084,TRUE,FALSE,FALSE,FALSE,62084,0,FALSE,1,92
62085,TRUE,TRUE,TRUE,FALSE,62085,4,FALSE,1,123
62087,FALSE,TRUE,TRUE,FALSE,62087,2,FALSE,1,30
62088,FALSE,FALSE,TRUE,FALSE,62088,1,FALSE,1,61
62089,FALSE,FALSE,TRUE,FALSE,62089,2,FALSE,1,61
62090,TRUE,FALSE,TRUE,FALSE,62090,3,TRUE,1,92
62091,FALSE,FALSE,FALSE,FALSE,62091,0,FALSE,1,92
62092,FALSE,TRUE,TRUE,FALSE,62092,3,FALSE,1,92
62093,FALSE,TRUE,TRUE,FALSE,62093,4,FALSE,1,31
62094,FALSE,FALSE,FALSE,FALSE,62094,0,TRUE,1,31
62095,FALSE,FALSE,FALSE,FALSE,62095,0,FALSE,1,123
62096,FALSE,TRUE,FALSE,FALSE,62096,1,FALSE,1,123
62097,FALSE,TRUE,TRUE,FALSE,62097,2,FALSE,1,0
62098,FALSE,TRUE,TRUE,FALSE,62098,6,FALSE,1,92
62099,FALSE,TRUE,TRUE,FALSE,62099,2,FALSE,1,92
62101,TRUE,FALSE,TRUE,FALSE,62101,2,FALSE,1,123
62110,FALSE,TRUE,TRUE,FALSE,62110,3,FALSE,1,123
62112,FALSE,FALSE,FALSE,FALSE,62112,0,FALSE,1,30
62113,FALSE,FALSE,FALSE,FALSE,62113,0,FALSE,1,30
62114,FALSE,FALSE,TRUE,FALSE,62114,3,TRUE,1,92
62115,TRUE,TRUE,TRUE,FALSE,62115,4,FALSE,1,92
62117,FALSE,FALSE,TRUE,FALSE,62117,1,FALSE,1,92
62119,FALSE,FALSE,TRUE,FALSE,62119,2,FALSE,1,92
62121,FALSE,FALSE,FALSE,FALSE,62121,0,FALSE,1,92
62122,FALSE,FALSE,TRUE,FALSE,62122,3,FALSE,1,92
62123,TRUE,FALSE,TRUE,FALSE,62123,2,FALSE,1,92
62124,FALSE,TRUE,TRUE,FALSE,62124,2,TRUE,1,92
62125,FALSE,FALSE,TRUE,FALSE,62125,1,FALSE,1,92
62126,TRUE,FALSE,FALSE,FALSE,62126,0,FALSE,1,92
62127,FALSE,FALSE,FALSE,FALSE,62127,0,FALSE,1,30
62132,TRUE,TRUE,TRUE,FALSE,62132,4,FALSE,1,92
62133,FALSE,FALSE,TRUE,FALSE,62133,2,FALSE,1,0
62134,FALSE,FALSE,FALSE,FALSE,62134,0,FALSE,1,92
62135,FALSE,TRUE,TRUE,FALSE,62135,4,FALSE,1,30
62136,FALSE,FALSE,FALSE,FALSE,62136,0,TRUE,1,92
62137,FALSE,TRUE,FALSE,TRUE,62137,2,FALSE,1,30
62138,TRUE,FALSE,TRUE,TRUE,62138,4,TRUE,1,92
62144,FALSE,TRUE,FALSE,FALSE,62144,1,FALSE,1,92
62146,TRUE,FALSE,FALSE,FALSE,62146,0,FALSE,1,92
62147,FALSE,FALSE,TRUE,FALSE,62147,1,FALSE,1,92
62148,FALSE,FALSE,FALSE,FALSE,62148,0,FALSE,1,61
62149,TRUE,TRUE,TRUE,FALSE,62149,3,TRUE,1,30
62150,FALSE,FALSE,FALSE,FALSE,62150,0,TRUE,1,92
62153,FALSE,FALSE,TRUE,TRUE,62153,3,FALSE,1,92
62156,TRUE,TRUE,TRUE,FALSE,62156,3,FALSE,1,61
62158,FALSE,FALSE,FALSE,TRUE,62158,1,FALSE,1,30
62163,TRUE,FALSE,TRUE,FALSE,62163,1,TRUE,1,62
62165,FALSE,FALSE,FALSE,FALSE,62165,0,FALSE,1,61
62166,TRUE,FALSE,TRUE,FALSE,62166,1,FALSE,1,62
62168,FALSE,TRUE,TRUE,FALSE,62168,5,FALSE,1,30
62169,FALSE,FALSE,FALSE,FALSE,62169,0,FALSE,1,30
62173,FALSE,FALSE,TRUE,FALSE,62173,1,FALSE,1,62
62177,FALSE,FALSE,TRUE,FALSE,62177,3,FALSE,1,62
62178,FALSE,FALSE,TRUE,FALSE,62178,1,FALSE,1,92
62179,FALSE,FALSE,TRUE,TRUE,62179,5,FALSE,1,62
62181,FALSE,FALSE,FALSE,FALSE,62181,0,TRUE,1,92
62184,FALSE,FALSE,TRUE,FALSE,62184,1,FALSE,1,62
62186,FALSE,FALSE,TRUE,FALSE,62186,1,FALSE,1,62
62188,FALSE,FALSE,TRUE,TRUE,62188,3,FALSE,1,62
62189,FALSE,TRUE,TRUE,TRUE,62189,6,FALSE,1,62
62196,TRUE,FALSE,TRUE,TRUE,62196,2,FALSE,1,123
62197,FALSE,FALSE,FALSE,FALSE,62197,0,FALSE,1,62
62198,FALSE,FALSE,FALSE,FALSE,62198,0,FALSE,1,30
62199,FALSE,FALSE,TRUE,FALSE,62199,3,FALSE,1,31
62202,FALSE,FALSE,TRUE,FALSE,62202,2,FALSE,1,30
62204,TRUE,FALSE,TRUE,FALSE,62204,2,FALSE,1,62
62205,TRUE,FALSE,FALSE,FALSE,62205,0,FALSE,1,62
62208,FALSE,FALSE,FALSE,FALSE,62208,0,FALSE,1,62
62209,TRUE,TRUE,TRUE,FALSE,62209,3,TRUE,1,62
62211,TRUE,FALSE,FALSE,FALSE,62211,0,TRUE,1,62
62212,FALSE,FALSE,TRUE,FALSE,62212,1,TRUE,1,62
62213,FALSE,FALSE,TRUE,TRUE,62213,2,FALSE,1,62
62214,FALSE,TRUE,FALSE,FALSE,62214,1,FALSE,1,92
62219,FALSE,FALSE,FALSE,FALSE,62219,0,FALSE,1,30
62220,TRUE,FALSE,FALSE,FALSE,62220,0,FALSE,1,0
62221,FALSE,FALSE,FALSE,FALSE,62221,0,FALSE,1,62
62222,FALSE,FALSE,FALSE,FALSE,62222,0,TRUE,1,30
62228,FALSE,FALSE,FALSE,FALSE,62228,0,FALSE,1,62
62230,FALSE,FALSE,TRUE,TRUE,62230,5,FALSE,1,31
62232,FALSE,FALSE,FALSE,FALSE,62232,0,FALSE,1,62
62235,FALSE,FALSE,TRUE,FALSE,62235,1,FALSE,1,62
62237,FALSE,FALSE,TRUE,FALSE,62237,1,FALSE,1,31
62244,FALSE,FALSE,TRUE,FALSE,62244,1,FALSE,1,92
62248,FALSE,FALSE,FALSE,FALSE,62248,0,FALSE,1,62
62249,FALSE,FALSE,FALSE,FALSE,62249,0,FALSE,1,62
62250,FALSE,FALSE,FALSE,FALSE,62250,0,TRUE,1,62
62251,FALSE,TRUE,TRUE,FALSE,62251,4,FALSE,1,62
62252,FALSE,FALSE,FALSE,FALSE,62252,0,FALSE,1,30
62253,FALSE,FALSE,TRUE,FALSE,62253,1,FALSE,1,30
62254,FALSE,TRUE,TRUE,TRUE,62254,5,FALSE,1,62
62255,FALSE,TRUE,TRUE,FALSE,62255,3,TRUE,1,62
62258,FALSE,TRUE,TRUE,FALSE,62258,2,FALSE,1,62
62262,FALSE,FALSE,TRUE,FALSE,62262,2,FALSE,1,62
62263,FALSE,FALSE,TRUE,FALSE,62263,1,TRUE,1,62
62269,FALSE,FALSE,FALSE,FALSE,62269,0,FALSE,1,62
62271,FALSE,TRUE,TRUE,TRUE,62271,3,FALSE,1,0
62274,FALSE,FALSE,FALSE,FALSE,62274,0,FALSE,1,0
62275,TRUE,FALSE,FALSE,FALSE,62275,0,FALSE,1,184
62276,FALSE,TRUE,FALSE,FALSE,62276,3,FALSE,1,62
62277,TRUE,TRUE,TRUE,TRUE,62277,4,TRUE,1,62
62279,FALSE,FALSE,FALSE,FALSE,62279,0,TRUE,1,62
62280,FALSE,FALSE,FALSE,FALSE,62280,0,FALSE,1,61
62282,FALSE,FALSE,FALSE,FALSE,62282,0,FALSE,1,62
62283,FALSE,FALSE,TRUE,FALSE,62283,2,FALSE,1,62
62284,FALSE,FALSE,TRUE,FALSE,62284,1,FALSE,1,62
62285,FALSE,FALSE,TRUE,FALSE,62285,2,FALSE,1,62
62286,FALSE,FALSE,FALSE,FALSE,62286,0,TRUE,1,62
62287,FALSE,FALSE,FALSE,FALSE,62287,0,TRUE,1,62
62288,TRUE,FALSE,TRUE,FALSE,62288,1,FALSE,1,62
62289,FALSE,TRUE,TRUE,FALSE,62289,3,FALSE,1,62
62290,FALSE,FALSE,FALSE,FALSE,62290,0,FALSE,1,31
62291,FALSE,TRUE,TRUE,FALSE,62291,5,FALSE,1,62
62292,FALSE,FALSE,FALSE,FALSE,62292,0,FALSE,1,62
62293,FALSE,FALSE,TRUE,TRUE,62293,2,FALSE,1,62
62294,FALSE,TRUE,TRUE,FALSE,62294,3,FALSE,1,62
62295,FALSE,FALSE,TRUE,FALSE,62295,1,FALSE,1,62
62296,TRUE,TRUE,TRUE,FALSE,62296,3,TRUE,1,31
62299,FALSE,FALSE,FALSE,FALSE,62299,0,FALSE,1,31
62301,FALSE,FALSE,TRUE,FALSE,62301,2,FALSE,1,92
62304,FALSE,TRUE,TRUE,TRUE,62304,4,FALSE,1,31
62305,TRUE,TRUE,TRUE,FALSE,62305,2,FALSE,1,62
62306,FALSE,FALSE,TRUE,FALSE,62306,1,FALSE,1,31
62307,FALSE,FALSE,TRUE,FALSE,62307,1,FALSE,1,92
62313,FALSE,TRUE,FALSE,TRUE,62313,3,FALSE,1,31
62314,FALSE,TRUE,FALSE,FALSE,62314,1,FALSE,1,62
62320,FALSE,FALSE,TRUE,FALSE,62320,1,FALSE,1,31
62321,FALSE,FALSE,FALSE,FALSE,62321,0,FALSE,1,31
62323,FALSE,FALSE,TRUE,FALSE,62323,1,FALSE,1,31
62327,FALSE,FALSE,FALSE,FALSE,62327,0,FALSE,1,62
62331,TRUE,FALSE,TRUE,TRUE,62331,4,FALSE,1,31
62334,FALSE,TRUE,TRUE,FALSE,62334,4,TRUE,1,245
62335,FALSE,FALSE,FALSE,FALSE,62335,0,FALSE,1,92
62336,FALSE,TRUE,TRUE,FALSE,62336,3,FALSE,1,184
62337,FALSE,FALSE,FALSE,FALSE,62337,0,FALSE,1,92
62339,FALSE,FALSE,FALSE,FALSE,62339,0,FALSE,1,62
62349,FALSE,FALSE,TRUE,FALSE,62349,3,FALSE,1,31
62351,FALSE,FALSE,TRUE,FALSE,62351,2,TRUE,1,31
62355,FALSE,FALSE,TRUE,FALSE,62355,1,FALSE,1,61
62365,TRUE,TRUE,TRUE,FALSE,62365,3,FALSE,1,276
62380,FALSE,FALSE,TRUE,FALSE,62380,2,FALSE,1,31
62381,FALSE,FALSE,FALSE,FALSE,62381,0,FALSE,1,306
62390,FALSE,TRUE,TRUE,TRUE,62390,6,FALSE,1,31
62392,TRUE,TRUE,FALSE,TRUE,62392,2,FALSE,1,62
62394,FALSE,TRUE,FALSE,FALSE,62394,1,FALSE,1,31
62403,FALSE,FALSE,FALSE,FALSE,62403,0,FALSE,1,61
62409,FALSE,FALSE,TRUE,TRUE,62409,3,FALSE,1,62
62456,TRUE,TRUE,FALSE,TRUE,62456,2,FALSE,1,306
62465,FALSE,FALSE,TRUE,FALSE,62465,1,FALSE,1,123
